Country,Avg_GHI,Avg_DNI,Avg_DHI,WS_Min,WS_Max,WS_Avg,WSgust_Min,WSgust_Max,WSgust_Avg,Precip_Min,Precip_Max,Precip_Avg,Tamb_Min,Tamb_Max,Tamb_Avg,Score
Benin,611.3058314861591,468.403652894479,262.80861900097943,0.4476584022038568,5.589256198347107,2.951250154006175,1.1066115702479338,6.860881542699726,3.864655912431744,0.0,0.0011019283746556475,6.681531493609289e-06,24.04022038567493,35.972727272727276,32.1291361242517,529.996227425889
Togo,612.1441367641426,451.4059558166262,268.50397331119905,0.5972451790633609,5.619559228650138,3.1413488583855305,1.3528925619834709,7.253168044077136,4.240287224886941,0.0,0.0033057851239669425,1.4404175414658989e-05,24.196143250688703,34.03884297520661,30.88395117087071,522.4103766279857
SierraLeone,603.510961903637,425.21613984717845,279.9106766124856,0.07052341597796144,4.125619834710744,1.8996281606902377,0.675482093663912,5.215426997245179,2.7279714227414695,0.0,0.007713498622589532,0.00012479911723092932,24.09559228650138,33.19834710743802,30.430613371382098,508.4757466673704
